STATISTIC,Statistic,TLIST(M1),Month,C02583V03135,NACE Group,UNIT,VALUE
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,45,Motor trades (45),Base 2015=100,104
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,102.5
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,4719,Department stores (4719),Base 2015=100,82.6
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,4730,Retail sale of automotive fuel (4730),Base 2015=100,106.8
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,118.9
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,4759,Retail sale of furniture and lighting (4759),Base 2015=100,97.4
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,5630,Bars (5630),Base 2015=100,106.2
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,V3970,All retail businesses,Base 2015=100,101.1
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,104.3
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,99.3
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1320,"All retail businesses, excluding motor trades",Base 2015=100,99.8
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,98.9
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,102.6
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,95.8
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,103.1
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,95.7
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,81.9
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,99.8
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,94.4
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,95.8
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,84.4
RSM05C02,Retail Sales Index Volume Unadjusted,201605,2016M05,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,100.2
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,45,Motor trades (45),Base 2015=100,75.4
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,102.2
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,4719,Department stores (4719),Base 2015=100,92.2
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,4730,Retail sale of automotive fuel (4730),Base 2015=100,103.2
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,113.7
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,4759,Retail sale of furniture and lighting (4759),Base 2015=100,106.7
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,5630,Bars (5630),Base 2015=100,107.8
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,V3970,All retail businesses,Base 2015=100,93.6
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,78.3
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,101.5
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1320,"All retail businesses, excluding motor trades",Base 2015=100,101.9
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,101.4
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,102.3
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,100.6
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,103.3
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,100.8
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,91.1
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,109
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,94.7
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,96.2
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,84.2
RSM05C02,Retail Sales Index Volume Unadjusted,201606,2016M06,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,103.3
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,45,Motor trades (45),Base 2015=100,165.4
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,103.5
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,4719,Department stores (4719),Base 2015=100,88.6
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,4730,Retail sale of automotive fuel (4730),Base 2015=100,99.7
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,111.7
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,4759,Retail sale of furniture and lighting (4759),Base 2015=100,114.2
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,5630,Bars (5630),Base 2015=100,107.8
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,V3970,All retail businesses,Base 2015=100,121.6
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,158.6
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,101.5
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1320,"All retail businesses, excluding motor trades",Base 2015=100,101.9
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,101.6
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,103.5
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,99.9
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,103.4
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,104.3
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,95.9
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,112
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,91.6
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,90.7
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,98.2
RSM05C02,Retail Sales Index Volume Unadjusted,201607,2016M07,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,98.8
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,45,Motor trades (45),Base 2015=100,101.1
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,102.5
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,4719,Department stores (4719),Base 2015=100,90.1
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,4730,Retail sale of automotive fuel (4730),Base 2015=100,102.2
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,108.3
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,4759,Retail sale of furniture and lighting (4759),Base 2015=100,123.9
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,5630,Bars (5630),Base 2015=100,108.8
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,V3970,All retail businesses,Base 2015=100,103
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,101.2
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,103.5
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1320,"All retail businesses, excluding motor trades",Base 2015=100,103.9
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,103.6
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,102.6
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,104.5
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,102.8
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,107.1
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,99.6
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,116.4
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,100.4
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,96.5
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,129.5
RSM05C02,Retail Sales Index Volume Unadjusted,201608,2016M08,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,101
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,45,Motor trades (45),Base 2015=100,92.1
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,100
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,4719,Department stores (4719),Base 2015=100,84.9
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,4730,Retail sale of automotive fuel (4730),Base 2015=100,101.6
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,100.9
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,4759,Retail sale of furniture and lighting (4759),Base 2015=100,114.4
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,5630,Bars (5630),Base 2015=100,102.4
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,V3970,All retail businesses,Base 2015=100,97.5
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,93.1
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,99.8
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1320,"All retail businesses, excluding motor trades",Base 2015=100,100
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,99.7
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,99.9
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,99.6
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1360,"Retail sale of food, beverages and tobacco in specialised stores (4721 to 4729)",Base 2015=100,98.9
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1370,"Retail sale of household equipment (4741 to 4743,4752,4754,4759)",Base 2015=100,111.5
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1380,"Retail sale of electrical goods (4741 to 4743,4754)",Base 2015=100,116.1
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1390,"Retail sale of textiles, clothing and footwear (4751,4771,4772)",Base 2015=100,96.8
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1400,"Retail sale of books, newspapers, stationery and other goods (4753,4761 to 4765,4776 to 4778)",Base 2015=100,97.6
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1410,"Other retail sales (4753,4763 to 4765,4776 to 4778)",Base 2015=100,95.6
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1420,"Retail sale of books, newspapers and stationery (4761,4762)",Base 2015=100,112.3
RSM05C02,Retail Sales Index Volume Unadjusted,201609,2016M09,X1430,"Retail sale of pharmaceutical, medical and cosmetic articles (4773 to 4775)",Base 2015=100,99.7
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,45,Motor trades (45),Base 2015=100,79
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,4711,"Retail sale in non-specialised stores with food, beverages or tobacco predominating (4711)",Base 2015=100,104.4
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,4719,Department stores (4719),Base 2015=100,91.2
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,4730,Retail sale of automotive fuel (4730),Base 2015=100,101.4
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,4752,"Retail sale of hardware, paints and glass (4752)",Base 2015=100,104.8
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,4759,Retail sale of furniture and lighting (4759),Base 2015=100,120.9
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,5630,Bars (5630),Base 2015=100,104.1
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,V3970,All retail businesses,Base 2015=100,94.7
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,V3980,"Motor trades and automotive fuel (45,4730)",Base 2015=100,81.3
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,X1310,"All retail businesses, excluding motor trades and bars",Base 2015=100,101.6
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,X1320,"All retail businesses, excluding motor trades",Base 2015=100,101.8
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,X1330,"All retail businesses, excluding motor trades, automotive fuel and bars",Base 2015=100,101.6
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,X1340,"Retail sale of food (4711,4721 to 4729)",Base 2015=100,103.8
RSM05C02,Retail Sales Index Volume Unadjusted,201610,2016M10,X1350,"Retail sale of non food products, excluding motor trades, automotive fuel and bars",Base 2015=100,99.8
